2014-02-22T15:44:52.991536Z <001>    11 MB info    | loading project file ./13_00_01.0250.appleseed.jonathans-mbp-2_lan...
2014-02-22T16:08:16.841073Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_door_geo_door_hangerShape_64_6.obj (1 object, 140 vertices, 252 triangles) in 0 ms.
2014-02-22T16:08:16.841179Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_door_geo_doorShape_60_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.841312Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_double_bed_geo_bed_pillowShape1_66_6.obj (1 object, 26 vertices, 48 triangles) in 0 ms.
2014-02-22T16:08:16.841443Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_double_bed_geo_bed_pillowShape2_67_6.obj (1 object, 27 vertices, 50 triangles) in 0 ms.
2014-02-22T16:08:16.841575Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_double_bed_geo_bed_pillowShape_68_6.obj (1 object, 30 vertices, 56 triangles) in 0 ms.
2014-02-22T16:08:16.841895Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_double_bed_geo_bed_duvetShape_69_6.obj (1 object, 242 vertices, 480 triangles) in 0 ms.
2014-02-22T16:08:16.842246Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_double_bed_geo_bed_matressShape_70_6.obj (1 object, 184 vertices, 364 triangles) in 0 ms.
2014-02-22T16:08:16.842415Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_double_bed_geo_bed_frameShape_65_6.obj (1 object, 68 vertices, 96 triangles) in 0 ms.
2014-02-22T16:08:16.842511Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_double_bed_pPlaneShape1_71_373.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.842676Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_files_geo_files_0Shape1_72_6.obj (1 object, 56 vertices, 100 triangles) in 0 ms.
2014-02-22T16:08:16.842885Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_files_geo_files_0Shape2_73_6.obj (1 object, 84 vertices, 148 triangles) in 0 ms.
2014-02-22T16:08:16.843088Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_files_geo_files_0Shape3_74_6.obj (1 object, 80 vertices, 136 triangles) in 0 ms.
2014-02-22T16:08:16.843235Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_fire_blanket_geo_fire_blanketShape_75_373.obj (1 object, 44 vertices, 60 triangles) in 0 ms.
2014-02-22T16:08:16.843384Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_fridge_geo_fridge_doorShape_77_373.obj (1 object, 44 vertices, 72 triangles) in 0 ms.
2014-02-22T16:08:16.843587Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_fridge_geo_fridgeShape_76_6.obj (1 object, 90 vertices, 164 triangles) in 0 ms.
2014-02-22T16:08:16.844011Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_antennaShape_78_6.obj (1 object, 314 vertices, 450 triangles) in 0 ms.
2014-02-22T16:08:16.844199Z <001>    14 MB warning | while loading mesh object "_Home_set_01_geo_back_roof_Home_set_01_geo_back_roofShape.0": 16 polygonal faces (out of 69) could not be triangulated and have been replaced by zero-area triangles.
2014-02-22T16:08:16.844231Z <001>    14 MB warning | while loading mesh object "_Home_set_01_geo_back_roof_Home_set_01_geo_back_roofShape.0": 64 normal vectors (out of 224) were null and have been replaced by arbitrary unit-length vectors.
2014-02-22T16:08:16.844271Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_back_roofShape_79_6.obj (1 object, 80 vertices, 138 triangles) in 0 ms.
2014-02-22T16:08:16.844450Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_cooker_frontShape_80_6.obj (1 object, 78 vertices, 130 triangles) in 0 ms.
2014-02-22T16:08:16.844668Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_cooker_topShape_81_6.obj (1 object, 132 vertices, 188 triangles) in 0 ms.
2014-02-22T16:08:16.844797Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_kfc_roofShape_82_6.obj (1 object, 30 vertices, 36 triangles) in 0 ms.
2014-02-22T16:08:16.845121Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_kfc_wallShape_83_6.obj (1 object, 167 vertices, 285 triangles) in 0 ms.
2014-02-22T16:08:16.845251Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_kitchen_cupboardsShape_84_6.obj (1 object, 30 vertices, 38 triangles) in 0 ms.
2014-02-22T16:08:16.845397Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_kitchen_door_knob_Shape1_85_6.obj (1 object, 25 vertices, 44 triangles) in 0 ms.
2014-02-22T16:08:16.845520Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_kitchen_door_knob_Shape2_86_6.obj (1 object, 25 vertices, 44 triangles) in 0 ms.
2014-02-22T16:08:16.845649Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_kitchen_door_knob_Shape3_87_6.obj (1 object, 25 vertices, 44 triangles) in 0 ms.
2014-02-22T16:08:16.845769Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_kitchen_door_knob_Shape4_88_6.obj (1 object, 25 vertices, 44 triangles) in 0 ms.
2014-02-22T16:08:16.845885Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_kitchen_door_knob_Shape5_89_6.obj (1 object, 25 vertices, 44 triangles) in 0 ms.
2014-02-22T16:08:16.846004Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_kitchen_door_knob_Shape6_90_6.obj (1 object, 25 vertices, 44 triangles) in 0 ms.
2014-02-22T16:08:16.846123Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_kitchen_door_knob_Shape7_91_6.obj (1 object, 25 vertices, 44 triangles) in 0 ms.
2014-02-22T16:08:16.846228Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_kitchen_wall_tilesShape_92_6.obj (1 object, 12 vertices, 13 triangles) in 0 ms.
2014-02-22T16:08:16.846367Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_lampshade1Shape_93_6.obj (1 object, 42 vertices, 80 triangles) in 0 ms.
2014-02-22T16:08:16.846504Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_lampshadeShape2_94_6.obj (1 object, 42 vertices, 80 triangles) in 0 ms.
2014-02-22T16:08:16.846641Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_geo_lampshadeShape3_95_6.obj (1 object, 42 vertices, 80 triangles) in 0 ms.
2014-02-22T16:08:16.846802Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_glassShape1_96_6.obj (1 object, 64 vertices, 100 triangles) in 0 ms.
2014-02-22T16:08:16.846902Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_glassShape2_97_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.847001Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_glassShape3_98_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.847100Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_glassShape4_99_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.847243Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_gtech_hdd_geo_gtech_hdd_0Shape1_100_6.obj (1 object, 36 vertices, 68 triangles) in 0 ms.
2014-02-22T16:08:16.847396Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_gtech_hdd_geo_gtech_hdd_0Shape2_101_6.obj (1 object, 36 vertices, 68 triangles) in 0 ms.
2014-02-22T16:08:16.847544Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_gtech_hdd_geo_gtech_hdd_0Shape3_102_6.obj (1 object, 36 vertices, 68 triangles) in 0 ms.
2014-02-22T16:08:16.847771Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_guitar1_geo_guitar_cappoShape_105_6.obj (1 object, 86 vertices, 164 triangles) in 0 ms.
2014-02-22T16:08:16.848797Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_guitar1_geo_guitarShape_104_6.obj (1 object, 742 vertices, 1,268 triangles) in 1 ms.
2014-02-22T16:08:16.849007Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_guitar1_geo_guitar_stringShape_103_6.obj (1 object, 102 vertices, 200 triangles) in 0 ms.
2014-02-22T16:08:16.849229Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_kettle1_geo_kettleShape_106_6.obj (1 object, 110 vertices, 196 triangles) in 0 ms.
2014-02-22T16:08:16.849636Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_kettle1_geo_kettle_baseShape_107_6.obj (1 object, 261 vertices, 486 triangles) in 0 ms.
2014-02-22T16:08:16.849773Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_keyboard_geo_keyboardShape_108_6.obj (1 object, 28 vertices, 52 triangles) in 0 ms.
2014-02-22T16:08:16.849913Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_kfc_box_geo_kfc_drimstick_meatShape_111_6.obj (1 object, 41 vertices, 72 triangles) in 0 ms.
2014-02-22T16:08:16.850057Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_kfc_box_geo_kfc_drimstick_boneShape_110_6.obj (1 object, 42 vertices, 80 triangles) in 0 ms.
2014-02-22T16:08:16.850309Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_kfc_box_geo_kfc_chipsShape_112_6.obj (1 object, 120 vertices, 216 triangles) in 0 ms.
2014-02-22T16:08:16.850448Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_kfc_box_geo_kfc_boxShape_109_6.obj (1 object, 35 vertices, 48 triangles) in 0 ms.
2014-02-22T16:08:16.850579Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_kfc_box_geo_kfc_pepsi_strawShape_114_6.obj (1 object, 30 vertices, 50 triangles) in 0 ms.
2014-02-22T16:08:16.850782Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_kfc_box_geo_kfc_pepsiShape_113_6.obj (1 object, 86 vertices, 168 triangles) in 0 ms.
2014-02-22T16:08:16.851377Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_knife_block_geo_knife_blockShape_115_6.obj (1 object, 374 vertices, 705 triangles) in 1 ms.
2014-02-22T16:08:16.851551Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_lampshade_chord_Shape1_116_6.obj (1 object, 32 vertices, 48 triangles) in 0 ms.
2014-02-22T16:08:16.851771Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_lampshade_chord_Shape2_117_6.obj (1 object, 32 vertices, 48 triangles) in 0 ms.
2014-02-22T16:08:16.851956Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_lampshade_chord_Shape3_118_6.obj (1 object, 32 vertices, 48 triangles) in 0 ms.
2014-02-22T16:08:16.852170Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_laptop_polySurfaceShape2_121_6.obj (1 object, 49 vertices, 74 triangles) in 0 ms.
2014-02-22T16:08:16.852265Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_laptop_pPlaneShape1_122_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.852394Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_laptop_pCubeShape2_120_6.obj (1 object, 24 vertices, 44 triangles) in 0 ms.
2014-02-22T16:08:16.852498Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_laptop_pCubeShape3_123_373.obj (1 object, 8 vertices, 10 triangles) in 0 ms.
2014-02-22T16:08:16.852656Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_laptop_pCubeShape1_119_6.obj (1 object, 32 vertices, 60 triangles) in 0 ms.
2014-02-22T16:08:16.852979Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_laptop_speaker_geo_speakerShape_124_6.obj (1 object, 186 vertices, 355 triangles) in 0 ms.
2014-02-22T16:08:16.853303Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_laptop_speaker1_geo_speakerShape_125_6.obj (1 object, 186 vertices, 355 triangles) in 0 ms.
2014-02-22T16:08:16.853434Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_lloyds_grossman_jar_geo_lloyds_grossman_jar_lidShape_127_6.obj (1 object, 25 vertices, 40 triangles) in 0 ms.
2014-02-22T16:08:16.853626Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_lloyds_grossman_jar_geo_lloyds_grossman_jarShape_126_6.obj (1 object, 89 vertices, 168 triangles) in 0 ms.
2014-02-22T16:08:16.854255Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_man_master_costume_01_clothesShape_129_373.obj (1 object, 469 vertices, 914 triangles) in 1 ms.
2014-02-22T16:08:16.855365Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_man_master_costume_01_skinShape_130_373.obj (1 object, 982 vertices, 1,800 triangles) in 1 ms.
2014-02-22T16:08:16.855697Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_mcdonnalds_bag_geo_mcdonnalds_bagShape_145_6.obj (1 object, 236 vertices, 450 triangles) in 0 ms.
2014-02-22T16:08:16.855862Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_mcdonnalds_bag_geo_mcdonnalds_strawShape_147_6.obj (1 object, 30 vertices, 48 triangles) in 0 ms.
2014-02-22T16:08:16.856060Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_mcdonnalds_bag_geo_mcdonnalds_cokeShape_146_6.obj (1 object, 62 vertices, 120 triangles) in 0 ms.
2014-02-22T16:08:16.856243Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_microwave_geo_microwaveShape_148_6.obj (1 object, 68 vertices, 132 triangles) in 0 ms.
2014-02-22T16:08:16.856382Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_office_chair1_geo_office_chair_wheel_Shape2_150_6.obj (1 object, 30 vertices, 52 triangles) in 0 ms.
2014-02-22T16:08:16.856518Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_office_chair1_geo_office_chair_wheel_Shape1_151_6.obj (1 object, 30 vertices, 52 triangles) in 0 ms.
2014-02-22T16:08:16.856655Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_office_chair1_geo_office_chair_wheel_Shape5_152_6.obj (1 object, 30 vertices, 52 triangles) in 0 ms.
2014-02-22T16:08:16.856789Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_office_chair1_geo_office_chair_wheel_Shape4_153_6.obj (1 object, 30 vertices, 52 triangles) in 0 ms.
2014-02-22T16:08:16.856926Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_office_chair1_geo_office_chair_wheel_Shape3_154_6.obj (1 object, 30 vertices, 52 triangles) in 0 ms.
2014-02-22T16:08:16.857532Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_office_chair1_geo_office_chair_seatShape_155_6.obj (1 object, 468 vertices, 878 triangles) in 1 ms.
2014-02-22T16:08:16.857866Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_office_chair1_geo_office_chair_baseShape_149_6.obj (1 object, 204 vertices, 380 triangles) in 0 ms.
2014-02-22T16:08:16.857972Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape23_156_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.858077Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape24_157_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.858167Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape32_158_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.858294Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape33_159_6.obj (1 object, 25 vertices, 30 triangles) in 0 ms.
2014-02-22T16:08:16.858455Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape34_160_6.obj (1 object, 59 vertices, 82 triangles) in 0 ms.
2014-02-22T16:08:16.858706Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape40_161_6.obj (1 object, 156 vertices, 300 triangles) in 0 ms.
2014-02-22T16:08:16.858810Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape58_162_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.858923Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape59_163_6.obj (1 object, 12 vertices, 20 triangles) in 0 ms.
2014-02-22T16:08:16.859056Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape60_164_6.obj (1 object, 34 vertices, 52 triangles) in 0 ms.
2014-02-22T16:08:16.859167Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape64_165_6.obj (1 object, 16 vertices, 24 triangles) in 0 ms.
2014-02-22T16:08:16.859294Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape65_166_6.obj (1 object, 28 vertices, 48 triangles) in 0 ms.
2014-02-22T16:08:16.859467Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape67_167_6.obj (1 object, 72 vertices, 140 triangles) in 0 ms.
2014-02-22T16:08:16.859640Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape68_168_6.obj (1 object, 72 vertices, 140 triangles) in 0 ms.
2014-02-22T16:08:16.859741Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape72_169_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.859882Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape73_170_6.obj (1 object, 40 vertices, 72 triangles) in 0 ms.
2014-02-22T16:08:16.859984Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape74_171_6.obj (1 object, 8 vertices, 10 triangles) in 0 ms.
2014-02-22T16:08:16.860151Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape75_172_6.obj (1 object, 62 vertices, 120 triangles) in 0 ms.
2014-02-22T16:08:16.860263Z <001>    15 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape76_173_6.obj (1 object, 18 vertices, 26 triangles) in 0 ms.
2014-02-22T16:08:16.860511Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape77_174_6.obj (1 object, 112 vertices, 220 triangles) in 0 ms.
2014-02-22T16:08:16.860616Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape78_175_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.860721Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape79_176_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.860820Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape80_177_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.860921Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape81_178_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.861020Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape82_179_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.861120Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape83_180_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.861219Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape84_181_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.861317Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape85_182_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.861433Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape86_183_6.obj (1 object, 16 vertices, 24 triangles) in 0 ms.
2014-02-22T16:08:16.861581Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape89_184_6.obj (1 object, 48 vertices, 92 triangles) in 0 ms.
2014-02-22T16:08:16.861677Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape98_185_6.obj (1 object, 8 vertices, 6 triangles) in 0 ms.
2014-02-22T16:08:16.861769Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape99_186_6.obj (1 object, 6 vertices, 4 triangles) in 0 ms.
2014-02-22T16:08:16.861867Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape101_187_6.obj (1 object, 8 vertices, 6 triangles) in 0 ms.
2014-02-22T16:08:16.862009Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape104_188_6.obj (1 object, 41 vertices, 64 triangles) in 0 ms.
2014-02-22T16:08:16.862109Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape105_189_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.862210Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape108_190_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.862318Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape109_191_6.obj (1 object, 12 vertices, 20 triangles) in 0 ms.
2014-02-22T16:08:16.862415Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape110_192_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.862512Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape111_193_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.862611Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape112_194_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.863214Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape115_195_6.obj (1 object, 353 vertices, 640 triangles) in 1 ms.
2014-02-22T16:08:16.863318Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape117_196_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.863421Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape119_197_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.863520Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape120_198_6.obj (1 object, 8 vertices, 10 triangles) in 0 ms.
2014-02-22T16:08:16.863619Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape121_199_6.obj (1 object, 8 vertices, 10 triangles) in 0 ms.
2014-02-22T16:08:16.863717Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape123_200_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.863815Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape124_201_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.863915Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape125_202_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.864010Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape126_203_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.864108Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape127_204_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.864205Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape140_205_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.864303Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape141_206_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.864407Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape142_207_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.864503Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape143_208_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.864601Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape146_209_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.864699Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape147_210_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.864795Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape153_211_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.864930Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape158_212_6.obj (1 object, 36 vertices, 72 triangles) in 0 ms.
2014-02-22T16:08:16.865064Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape159_213_6.obj (1 object, 36 vertices, 72 triangles) in 0 ms.
2014-02-22T16:08:16.865196Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape160_214_6.obj (1 object, 36 vertices, 72 triangles) in 0 ms.
2014-02-22T16:08:16.865328Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape161_215_6.obj (1 object, 36 vertices, 72 triangles) in 0 ms.
2014-02-22T16:08:16.865441Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape172_216_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.865554Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape187_217_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.865648Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape188_218_6.obj (1 object, 8 vertices, 6 triangles) in 0 ms.
2014-02-22T16:08:16.865767Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape189_219_6.obj (1 object, 24 vertices, 36 triangles) in 0 ms.
2014-02-22T16:08:16.865875Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape190_220_6.obj (1 object, 16 vertices, 24 triangles) in 0 ms.
2014-02-22T16:08:16.865980Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape191_221_6.obj (1 object, 16 vertices, 24 triangles) in 0 ms.
